row_id,week_date,month,sku,category,region,channel,promo_type,discount_pct,baseline_units,actual_units_sold,selling_price,revenue,promo_cost,incremental_units,incremental_revenue,is_promo
2633,2023-08-14,8,Mineral Water 1L,Water,North India,E-Commerce,Medium Discount (20%),20,1867.4,2983,20.0,59660.0,14915.0,1115.56,12973.96,1
2634,2023-08-21,8,Mineral Water 1L,Water,North India,E-Commerce,Display + Discount,15,2349.9,4860,21.25,103275.0,18225.0,2510.07,44526.76,1
2635,2023-08-28,8,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,2224.4,2224,25.0,55600.0,0,0,0,0
2636,2023-09-04,9,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,1980.7,1980,25.0,49500.0,0,0,0,0
2637,2023-09-11,9,Mineral Water 1L,Water,North India,E-Commerce,Medium Discount (20%),20,1855.6,2814,20.0,56280.0,14070.0,958.37,9889.21,1
2638,2023-09-18,9,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,1782.2,1782,25.0,44550.0,0,0,0,0
2639,2023-09-25,9,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,1783.8,1783,25.0,44575.0,0,0,0,0
2640,2023-10-02,10,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,1675.7,1675,25.0,41875.0,0,0,0,0
2641,2023-10-09,10,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,1807.0,1807,25.0,45175.0,0,0,0,0
2642,2023-10-16,10,Mineral Water 1L,Water,North India,E-Commerce,Medium Discount (20%),20,1784.9,2984,20.0,59680.0,14920.0,1199.15,15058.71,1
2643,2023-10-23,10,Mineral Water 1L,Water,North India,E-Commerce,BOGO (Buy One Get One),50,1922.2,4192,12.5,52400.0,52400.0,2269.78,4344.41,1
2644,2023-10-30,10,Mineral Water 1L,Water,North India,E-Commerce,Light Discount (10%),10,1866.7,2390,22.5,53775.0,5975.0,523.32,7108.04,1
2645,2023-11-06,11,Mineral Water 1L,Water,North India,E-Commerce,Deep Discount (30%),30,2229.3,4191,17.5,73342.5,31432.5,1961.71,17610.13,1
2646,2023-11-13,11,Mineral Water 1L,Water,North India,E-Commerce,Medium Discount (20%),20,2651.7,4406,20.0,88120.0,22030.0,1754.29,21827.13,1
2647,2023-11-20,11,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,2300.5,2300,25.0,57500.0,0,0,0,0
2648,2023-11-27,11,Mineral Water 1L,Water,North India,E-Commerce,Deep Discount (30%),30,2689.5,5336,17.5,93380.0,40020.0,2646.51,26142.78,1
2649,2023-12-04,12,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,2409.9,2409,25.0,60225.0,0,0,0,0
2650,2023-12-11,12,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,2625.9,2625,25.0,65625.0,0,0,0,0
2651,2023-12-18,12,Mineral Water 1L,Water,North India,E-Commerce,No Promotion,0,2638.2,2638,25.0,65950.0,0,0,0,0
2652,2023-12-25,12,Mineral Water 1L,Water,North India,E-Commerce,Medium Discount (20%),20,2880.6,4297,20.0,85940.0,21485.0,1416.42,13925.4,1
2653,2023-01-02,1,Mineral Water 1L,Water,North India,Kirana,Display + Discount,15,1944.1,4082,21.25,86742.5,15307.5,2137.93,38140.63,1
2654,2023-01-09,1,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2067.8,2067,25.0,51675.0,0,0,0,0
2655,2023-01-16,1,Mineral Water 1L,Water,North India,Kirana,Light Discount (10%),10,1859.7,2479,22.5,55777.5,6197.5,619.28,9284.54,1
2656,2023-01-23,1,Mineral Water 1L,Water,North India,Kirana,BOGO (Buy One Get One),50,1993.2,4296,12.5,53700.0,53700.0,2302.82,3870.46,1
2657,2023-01-30,1,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,1947.5,1947,25.0,48675.0,0,0,0,0
2658,2023-02-06,2,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2094.1,2094,25.0,52350.0,0,0,0,0
2659,2023-02-13,2,Mineral Water 1L,Water,North India,Kirana,Display + Discount,15,1938.7,3615,21.25,76818.75,13556.25,1676.26,28350.18,1
2660,2023-02-20,2,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,1836.0,1835,25.0,45875.0,0,0,0,0
2661,2023-02-27,2,Mineral Water 1L,Water,North India,Kirana,Medium Discount (20%),20,2160.1,3114,20.0,62280.0,15570.0,953.9,8277.46,1
2662,2023-03-06,3,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2287.4,2287,25.0,57175.0,0,0,0,0
2663,2023-03-13,3,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2323.7,2323,25.0,58075.0,0,0,0,0
2664,2023-03-20,3,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,1948.8,1948,25.0,48700.0,0,0,0,0
2665,2023-03-27,3,Mineral Water 1L,Water,North India,Kirana,Medium Discount (20%),20,2192.7,3397,20.0,67940.0,16985.0,1204.29,13122.28,1
2666,2023-04-03,4,Mineral Water 1L,Water,North India,Kirana,Light Discount (10%),10,2462.1,3300,22.5,74250.0,8250.0,837.95,12698.66,1
2667,2023-04-10,4,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2011.5,2011,25.0,50275.0,0,0,0,0
2668,2023-04-17,4,Mineral Water 1L,Water,North India,Kirana,Light Discount (10%),10,2128.0,2823,22.5,63517.5,7057.5,695.01,10317.84,1
2669,2023-04-24,4,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2486.8,2486,25.0,62150.0,0,0,0,0
2670,2023-05-01,5,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2186.6,2186,25.0,54650.0,0,0,0,0
2671,2023-05-08,5,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2441.1,2441,25.0,61025.0,0,0,0,0
2672,2023-05-15,5,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2526.4,2526,25.0,63150.0,0,0,0,0
2673,2023-05-22,5,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2188.0,2188,25.0,54700.0,0,0,0,0
2674,2023-05-29,5,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2616.0,2616,25.0,65400.0,0,0,0,0
2675,2023-06-05,6,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2827.6,2827,25.0,70675.0,0,0,0,0
2676,2023-06-12,6,Mineral Water 1L,Water,North India,Kirana,BOGO (Buy One Get One),50,2214.5,5376,12.5,67200.0,67200.0,3161.52,11837.89,1
2677,2023-06-19,6,Mineral Water 1L,Water,North India,Kirana,Display + Discount,15,2515.9,5049,21.25,107291.25,18933.75,2533.11,44393.96,1
2678,2023-06-26,6,Mineral Water 1L,Water,North India,Kirana,Display + Discount,15,2524.4,4625,21.25,98281.25,17343.75,2100.59,35170.97,1
2679,2023-07-03,7,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2889.5,2889,25.0,72225.0,0,0,0,0
2680,2023-07-10,7,Mineral Water 1L,Water,North India,Kirana,BOGO (Buy One Get One),50,2169.3,5210,12.5,65125.0,65125.0,3040.72,10893.0,1
2681,2023-07-17,7,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2822.7,2822,25.0,70550.0,0,0,0,0
2682,2023-07-24,7,Mineral Water 1L,Water,North India,Kirana,Light Discount (10%),10,2304.3,2704,22.5,60840.0,6760.0,399.66,3231.4,1
2683,2023-07-31,7,Mineral Water 1L,Water,North India,Kirana,Display + Discount,15,2622.1,5416,21.25,115090.0,20310.0,2793.87,49536.74,1
2684,2023-08-07,8,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2221.0,2221,25.0,55525.0,0,0,0,0
2685,2023-08-14,8,Mineral Water 1L,Water,North India,Kirana,Medium Discount (20%),20,2124.6,3483,20.0,69660.0,17415.0,1358.39,16544.82,1
2686,2023-08-21,8,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2084.1,2084,25.0,52100.0,0,0,0,0
2687,2023-08-28,8,Mineral Water 1L,Water,North India,Kirana,Light Discount (10%),10,2568.1,3249,22.5,73102.5,8122.5,680.91,8900.23,1
2688,2023-09-04,9,Mineral Water 1L,Water,North India,Kirana,Medium Discount (20%),20,1890.9,3094,20.0,61880.0,15470.0,1203.08,14607.1,1
2689,2023-09-11,9,Mineral Water 1L,Water,North India,Kirana,Medium Discount (20%),20,2155.3,3545,20.0,70900.0,17725.0,1389.66,17016.5,1
2690,2023-09-18,9,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2133.8,2133,25.0,53325.0,0,0,0,0
2691,2023-09-25,9,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2111.2,2111,25.0,52775.0,0,0,0,0
2692,2023-10-02,10,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2177.0,2177,25.0,54425.0,0,0,0,0
2693,2023-10-09,10,Mineral Water 1L,Water,North India,Kirana,Deep Discount (30%),30,2411.1,4698,17.5,82215.0,35235.0,2286.92,21937.94,1
2694,2023-10-16,10,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2178.7,2178,25.0,54450.0,0,0,0,0
2695,2023-10-23,10,Mineral Water 1L,Water,North India,Kirana,Medium Discount (20%),20,2197.1,3435,20.0,68700.0,17175.0,1237.88,13771.88,1
2696,2023-10-30,10,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,2040.4,2040,25.0,51000.0,0,0,0,0
2697,2023-11-06,11,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,3078.8,3078,25.0,76950.0,0,0,0,0
2698,2023-11-13,11,Mineral Water 1L,Water,North India,Kirana,Display + Discount,15,2734.8,5476,21.25,116365.0,20535.0,2741.18,47994.56,1
2699,2023-11-20,11,Mineral Water 1L,Water,North India,Kirana,BOGO (Buy One Get One),50,2976.2,6810,12.5,85125.0,85125.0,3833.77,10719.33,1
2700,2023-11-27,11,Mineral Water 1L,Water,North India,Kirana,BOGO (Buy One Get One),50,2720.2,6110,12.5,76375.0,76375.0,3389.83,8370.85,1
2701,2023-12-04,12,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,3621.4,3621,25.0,90525.0,0,0,0,0
2702,2023-12-11,12,Mineral Water 1L,Water,North India,Kirana,BOGO (Buy One Get One),50,2973.2,6768,12.5,84600.0,84600.0,3794.85,10271.13,1
2703,2023-12-18,12,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,3287.4,3287,25.0,82175.0,0,0,0,0
2704,2023-12-25,12,Mineral Water 1L,Water,North India,Kirana,No Promotion,0,3013.2,3013,25.0,75325.0,0,0,0,0
2705,2023-01-02,1,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,2230.1,3920,17.5,68600.0,29400.0,1689.94,12848.56,1
2706,2023-01-09,1,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,2428.2,4370,17.5,76475.0,32775.0,1941.84,15771.05,1
2707,2023-01-16,1,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,2041.0,3519,17.5,61582.5,26392.5,1477.99,10557.2,1
2708,2023-01-23,1,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2434.4,2434,25.0,60850.0,0,0,0,0
2709,2023-01-30,1,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,2407.2,3211,22.5,72247.5,8027.5,803.78,12066.93,1
2710,2023-02-06,2,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2461.3,2461,25.0,61525.0,0,0,0,0
2711,2023-02-13,2,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2383.5,2383,25.0,59575.0,0,0,0,0
2712,2023-02-20,2,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,2236.7,2769,22.5,62302.5,6922.5,532.34,6386.03,1
2713,2023-02-27,2,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,1911.7,1911,25.0,47775.0,0,0,0,0
2714,2023-03-06,3,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2221.5,2221,25.0,55525.0,0,0,0,0
2715,2023-03-13,3,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2037.2,2037,25.0,50925.0,0,0,0,0
2716,2023-03-20,3,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2056.4,2056,25.0,51400.0,0,0,0,0
2717,2023-03-27,3,Mineral Water 1L,Water,South India,Modern Trade,Medium Discount (20%),20,2463.3,3765,20.0,75300.0,18825.0,1301.72,13717.92,1
2718,2023-04-03,4,Mineral Water 1L,Water,South India,Modern Trade,BOGO (Buy One Get One),50,2693.0,5948,12.5,74350.0,74350.0,3255.01,7025.2,1
2719,2023-04-10,4,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2571.3,2571,25.0,64275.0,0,0,0,0
2720,2023-04-17,4,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2125.9,2125,25.0,53125.0,0,0,0,0
2721,2023-04-24,4,Mineral Water 1L,Water,South India,Modern Trade,BOGO (Buy One Get One),50,2578.6,6344,12.5,79300.0,79300.0,3765.37,14834.16,1
2722,2023-05-01,5,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,2995.5,3853,22.5,86692.5,9632.5,857.49,11804.64,1
2723,2023-05-08,5,Mineral Water 1L,Water,South India,Modern Trade,Display + Discount,15,2928.5,5432,21.25,115430.0,20370.0,2503.53,42218.34,1
2724,2023-05-15,5,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2789.6,2789,25.0,69725.0,0,0,0,0
2725,2023-05-22,5,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2646.9,2646,25.0,66150.0,0,0,0,0
2726,2023-05-29,5,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2599.9,2599,25.0,64975.0,0,0,0,0
2727,2023-06-05,6,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2403.7,2403,25.0,60075.0,0,0,0,0
2728,2023-06-12,6,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2889.5,2889,25.0,72225.0,0,0,0,0
2729,2023-06-19,6,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2461.8,2461,25.0,61525.0,0,0,0,0
2730,2023-06-26,6,Mineral Water 1L,Water,South India,Modern Trade,Medium Discount (20%),20,2620.3,4023,20.0,80460.0,20115.0,1402.7,14952.38,1
2731,2023-07-03,7,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2646.9,2646,25.0,66150.0,0,0,0,0
2732,2023-07-10,7,Mineral Water 1L,Water,South India,Modern Trade,Medium Discount (20%),20,2616.7,4167,20.0,83340.0,20835.0,1550.32,17923.06,1
2733,2023-07-17,7,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,3250.3,3250,25.0,81250.0,0,0,0,0
2734,2023-07-24,7,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,3093.3,3093,25.0,77325.0,0,0,0,0
2735,2023-07-31,7,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,2559.9,3446,22.5,77535.0,8615.0,886.14,13538.52,1
2736,2023-08-07,8,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2679.8,2679,25.0,66975.0,0,0,0,0
2737,2023-08-14,8,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2910.1,2910,25.0,72750.0,0,0,0,0
2738,2023-08-21,8,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,2980.6,5700,17.5,99750.0,42750.0,2719.41,25235.19,1
2739,2023-08-28,8,Mineral Water 1L,Water,South India,Modern Trade,Display + Discount,15,2869.8,5916,21.25,125715.0,22185.0,3046.24,53970.98,1
2740,2023-09-04,9,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,2072.0,2492,22.5,56070.0,6230.0,420.03,4270.66,1
2741,2023-09-11,9,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,2177.1,3858,17.5,67515.0,28935.0,1680.87,13086.7,1
2742,2023-09-18,9,Mineral Water 1L,Water,South India,Modern Trade,BOGO (Buy One Get One),50,2553.5,5902,12.5,73775.0,73775.0,3348.51,9937.8,1
2743,2023-09-25,9,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2092.0,2091,25.0,52275.0,0,0,0,0
2744,2023-10-02,10,Mineral Water 1L,Water,South India,Modern Trade,Display + Discount,15,2274.1,4463,21.25,94838.75,16736.25,2188.93,37987.04,1
2745,2023-10-09,10,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2459.2,2459,25.0,61475.0,0,0,0,0
2746,2023-10-16,10,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2711.3,2711,25.0,67775.0,0,0,0,0
2747,2023-10-23,10,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,2791.2,2791,25.0,69775.0,0,0,0,0
2748,2023-10-30,10,Mineral Water 1L,Water,South India,Modern Trade,BOGO (Buy One Get One),50,2385.4,5481,12.5,68512.5,68512.5,3095.62,8878.02,1
2749,2023-11-06,11,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,3080.3,3080,25.0,77000.0,0,0,0,0
2750,2023-11-13,11,Mineral Water 1L,Water,South India,Modern Trade,Medium Discount (20%),20,2898.6,4607,20.0,92140.0,23035.0,1708.37,19674.16,1
2751,2023-11-20,11,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,3316.9,5834,17.5,102095.0,43755.0,2517.07,19171.82,1
2752,2023-11-27,11,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,2844.4,3745,22.5,84262.5,9362.5,900.56,13151.39,1
2753,2023-12-04,12,Mineral Water 1L,Water,South India,Modern Trade,No Promotion,0,3302.9,3302,25.0,82550.0,0,0,0,0
2754,2023-12-11,12,Mineral Water 1L,Water,South India,Modern Trade,Light Discount (10%),10,3683.3,4435,22.5,99787.5,11087.5,751.65,7703.81,1
2755,2023-12-18,12,Mineral Water 1L,Water,South India,Modern Trade,Deep Discount (30%),30,4075.9,7923,17.5,138652.5,59422.5,3847.09,36754.87,1
2756,2023-12-25,12,Mineral Water 1L,Water,South India,Modern Trade,Medium Discount (20%),20,3851.4,5960,20.0,119200.0,29800.0,2108.61,22915.16,1
2757,2023-01-02,1,Mineral Water 1L,Water,South India,Quick Commerce,Medium Discount (20%),20,1831.2,3037,20.0,60740.0,15185.0,1205.82,14960.4,1
2758,2023-01-09,1,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1753.6,1753,25.0,43825.0,0,0,0,0
2759,2023-01-16,1,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1842.5,1842,25.0,46050.0,0,0,0,0
2760,2023-01-23,1,Mineral Water 1L,Water,South India,Quick Commerce,Medium Discount (20%),20,1835.0,2646,20.0,52920.0,13230.0,810.99,7044.76,1
2761,2023-01-30,1,Mineral Water 1L,Water,South India,Quick Commerce,Light Discount (10%),10,1797.1,2396,22.5,53910.0,5990.0,598.87,8981.63,1
2762,2023-02-06,2,Mineral Water 1L,Water,South India,Quick Commerce,BOGO (Buy One Get One),50,1998.3,4350,12.5,54375.0,54375.0,2351.73,4418.15,1
2763,2023-02-13,2,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1958.2,1958,25.0,48950.0,0,0,0,0
2764,2023-02-20,2,Mineral Water 1L,Water,South India,Quick Commerce,BOGO (Buy One Get One),50,1867.6,3969,12.5,49612.5,49612.5,2101.37,2921.83,1
2765,2023-02-27,2,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2096.6,2096,25.0,52400.0,0,0,0,0
2766,2023-03-06,3,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1824.9,1824,25.0,45600.0,0,0,0,0
2767,2023-03-13,3,Mineral Water 1L,Water,South India,Quick Commerce,Light Discount (10%),10,2266.1,2754,22.5,61965.0,6885.0,487.91,5312.67,1
2768,2023-03-20,3,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1966.6,1966,25.0,49150.0,0,0,0,0
2769,2023-03-27,3,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1796.8,1796,25.0,44900.0,0,0,0,0
2770,2023-04-03,4,Mineral Water 1L,Water,South India,Quick Commerce,Display + Discount,15,2249.1,4696,21.25,99790.0,17610.0,2446.94,43563.62,1
2771,2023-04-10,4,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2166.9,2166,25.0,54150.0,0,0,0,0
2772,2023-04-17,4,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2409.8,2409,25.0,60225.0,0,0,0,0
2773,2023-04-24,4,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2376.0,2375,25.0,59375.0,0,0,0,0
2774,2023-05-01,5,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2423.5,2423,25.0,60575.0,0,0,0,0
2775,2023-05-08,5,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2195.4,2195,25.0,54875.0,0,0,0,0
2776,2023-05-15,5,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2089.3,2089,25.0,52225.0,0,0,0,0
2777,2023-05-22,5,Mineral Water 1L,Water,South India,Quick Commerce,Deep Discount (30%),30,2594.3,5093,17.5,89127.5,38197.5,2498.68,24269.59,1
2778,2023-05-29,5,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2410.5,2410,25.0,60250.0,0,0,0,0
2779,2023-06-05,6,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2170.5,2170,25.0,54250.0,0,0,0,0
2780,2023-06-12,6,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2116.8,2116,25.0,52900.0,0,0,0,0
2781,2023-06-19,6,Mineral Water 1L,Water,South India,Quick Commerce,Medium Discount (20%),20,2125.5,3252,20.0,65040.0,16260.0,1126.45,11901.37,1
2782,2023-06-26,6,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2353.1,2353,25.0,58825.0,0,0,0,0
2783,2023-07-03,7,Mineral Water 1L,Water,South India,Quick Commerce,BOGO (Buy One Get One),50,2140.8,4808,12.5,60100.0,60100.0,2667.17,6579.15,1
2784,2023-07-10,7,Mineral Water 1L,Water,South India,Quick Commerce,Light Discount (10%),10,2774.7,3679,22.5,82777.5,9197.5,904.27,13409.19,1
2785,2023-07-17,7,Mineral Water 1L,Water,South India,Quick Commerce,Light Discount (10%),10,2116.3,2536,22.5,57060.0,6340.0,419.73,4153.34,1
2786,2023-07-24,7,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2316.3,2316,25.0,57900.0,0,0,0,0
2787,2023-07-31,7,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2821.4,2821,25.0,70525.0,0,0,0,0
2788,2023-08-07,8,Mineral Water 1L,Water,South India,Quick Commerce,Deep Discount (30%),30,2093.4,3763,17.5,65852.5,28222.5,1669.64,13518.38,1
2789,2023-08-14,8,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2679.8,2679,25.0,66975.0,0,0,0,0
2790,2023-08-21,8,Mineral Water 1L,Water,South India,Quick Commerce,Deep Discount (30%),30,2189.8,4326,17.5,75705.0,32445.0,2136.22,20960.48,1
2791,2023-08-28,8,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2218.4,2218,25.0,55450.0,0,0,0,0
2792,2023-09-04,9,Mineral Water 1L,Water,South India,Quick Commerce,Deep Discount (30%),30,1768.1,3159,17.5,55282.5,23692.5,1390.93,11080.64,1
2793,2023-09-11,9,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1899.9,1899,25.0,47475.0,0,0,0,0
2794,2023-09-18,9,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2102.0,2101,25.0,52525.0,0,0,0,0
2795,2023-09-25,9,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,2191.5,2191,25.0,54775.0,0,0,0,0
2796,2023-10-02,10,Mineral Water 1L,Water,South India,Quick Commerce,BOGO (Buy One Get One),50,2364.6,5122,12.5,64025.0,64025.0,2757.41,4910.14,1
2797,2023-10-09,10,Mineral Water 1L,Water,South India,Quick Commerce,Medium Discount (20%),20,1992.2,2842,20.0,56840.0,14210.0,849.76,7033.93,1
2798,2023-10-16,10,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1867.6,1867,25.0,46675.0,0,0,0,0
2799,2023-10-23,10,Mineral Water 1L,Water,South India,Quick Commerce,No Promotion,0,1932.5,1932,25.0,48300.0,0,0,0,0
2800,2023-10-30,10,Mineral Water 1L,Water,South India,Quick Commerce,Display + Discount,15,1921.6,3564,21.25,75735.0,13365.0,1642.39,27694.79,1
